14754|HD 59807                           |5.2307    |     ~   |9.93     |9.49     |     ~   |     ~   |F6V              
14755|HD 59901                           |7.9909    |     ~   |9.20     |8.62     |     ~   |     ~   |G1V              
14756|HD 59692                           |2.4272    |     ~   |7.79     |7.73     |     ~   |     ~   |A0V              
14757|HD 60323                           |3.7406    |     ~   |9.82     |9.46     |     ~   |     ~   |A9V              
14758|HD 60637                           |5.9981    |     ~   |9.77     |9.32     |     ~   |     ~   |F5V              
14759|HD 61041                           |      ~   |     ~   |9.92     |9.23     |     ~   |     ~   |G3V              
14760|HD 61506                           |3.82      |     ~   |     ~   |     ~   |     ~   |     ~   |A0V              
14761|HD 61864                           |1.9667    |     ~   |9.65     |8.14     |     ~   |     ~   |F3V              
14762|V* V888 Mon                        |1.8231    |     ~   |8.710    |8.52     |     ~   |     ~   |G6V              
14763|HD 60582                           |2.5739    |     ~   |10.27    |10.06    |     ~   |     ~   |A0V              
14764|HD 61321                           |2.1384    |     ~   |9.97     |9.58     |     ~   |     ~   |F0V              
14765|HD 61440                           |9.5229    |     ~   |9.50     |8.89     |     ~   |     ~   |G2V              
14766|HD 61791                           |2.4658    |     ~   |9.13     |9.02     |     ~   |     ~   |A0V              
14767|HD 60679                           |2.0544    |     ~   |9.60     |9.39     |     ~   |     ~   |A5V              
14768|HD 59984                           |34.8832   |     ~   |6.431    |5.916    |     ~   |     ~   |G0VFe-1.6CH-0.5  
14769|HD 59567                           |1.9943    |     ~   |9.86     |9.72     |     ~   |     ~   |A1V              
14770|HD 59832                           |2.6775    |     ~   |8.45     |8.37     |     ~   |     ~   |A0V              
14771|HD 60459                           |12.5137   |     ~   |8.77     |8.31     |     ~   |     ~   |F5V              
14772|HD 60895                           |3.0153    |     ~   |10.03    |9.71     |     ~   |     ~   |F2V              
14773|HD 60115                           |7.5924    |     ~   |9.51     |8.71     |     ~   |     ~   |G8V              
14774|HD 60510                           |1.7692    |     ~   |9.38     |9.43     |     ~   |     ~   |G8V              
14775|HD 61066                           |7.0333    |     ~   |9.65     |9.20     |     ~   |     ~   |F5V              
14776|HD 61096                           |4.7617    |     ~   |9.52     |8.98     |     ~   |     ~   |F5V              
14777|HD 61483                           |9.1776    |     ~   |8.90     |8.47     |     ~   |     ~   |F3V              
14778|HD 61384                           |2.7893    |     ~   |8.31     |8.01     |     ~   |     ~   |F2V              
14779|HD 60141                           |21.2318   |     ~   |9.40     |8.64     |     ~   |     ~   |G6V              
14780|HD 61632                           |13.0578   |     ~   |8.92     |8.33     |     ~   |     ~   |G3V              
14781|HD 59694                           |8.9293    |     ~   |8.61     |8.28     |     ~   |     ~   |F0V              
14782|IDS 07258-1423 AB                  |      ~   |     ~   |10.6     |10.5     |     ~   |     ~   |A0V              
14783|HD 59695                           |3.5041    |     ~   |10.50    |10.04    |     ~   |     ~   |F2V              
14784|HD 59902                           |4.2469    |     ~   |10.32    |9.92     |     ~   |     ~   |A9V              
14785|HD 59957                           |3.2178    |     ~   |10.06    |9.53     |     ~   |     ~   |F3V              
14786|HD 61301                           |6.9524    |     ~   |9.53     |9.11     |     ~   |     ~   |F5V              
14787|HD 60159                           |2.1557    |     ~   |9.78     |9.52     |     ~   |     ~   |A9V              
14788|HD 60277                           |1.8294    |     ~   |9.79     |9.70     |     ~   |     ~   |A0V              
14789|UCAC4 380-035745                   |0.9352    |     ~   |     ~   |     ~   |     ~   |     ~   |A3V              
14790|HD 61669                           |3.2548    |     ~   |8.84     |8.69     |     ~   |     ~   |A0V              
14791|HD 60278                           |2.3955    |     ~   |10.36    |10.32    |     ~   |     ~   |A1V              
14792|HD 60416                           |      ~   |     ~   |9.78     |8.86     |     ~   |     ~   |G1V              
14793|HD 60741                           |5.0266    |     ~   |10.10    |9.56     |     ~   |     ~   |F3V              
14794|HD 60781                           |3.8478    |     ~   |9.84     |9.45     |     ~   |     ~   |A9V              
14795|BD-14 1993                         |2.1009    |     ~   |10.48    |10.28    |     ~   |     ~   |A7V              
14796|BD-14 2005                         |2.1145    |9.866    |9.851    |9.732    |9.777    |9.759    |A0V              
14797|BD-14 2024                         |2.0982    |9.699    |9.725    |9.691    |9.653    |9.603    |A0V              
14798|HD 61046                           |4.2893    |     ~   |10.25    |9.75     |     ~   |     ~   |F2V              
14799|BD-14 2032                         |2.1126    |9.795    |9.804    |9.788    |9.708    |9.690    |A0V              
14800|BD-14 2033                         |1.7496    |10.53    |10.57    |10.48    |     ~   |     ~   |A1V              
14801|BD-14 2034                         |2.1214    |10.326   |10.227   |10.149   |10.033   |9.945    |A1V              
14802|HD 61587                           |5.9789    |     ~   |10.01    |9.48     |     ~   |     ~   |F6V              
14803|HD 61865                           |2.1735    |     ~   |10.05    |9.96     |     ~   |     ~   |A0V              
14804|NGC 2422 74                        |2.103     |11.154   |10.999   |10.777   |10.625   |10.456   |A8V              
14805|HD 60239                           |2.4994    |     ~   |9.04     |9.04     |     ~   |     ~   |A0V              
14806|TYC 5404-59-1                      |6.6805    |     ~   |10.97    |10.29    |     ~   |     ~   |F9V              
14807|TYC 5404-285-1                     |6.6391    |     ~   |11.24    |10.50    |     ~   |     ~   |G0V              
14808|Cl* NGC 2414 FM 13                 |1.8718    |     ~   |10.847   |10.327   |10.277   |     ~   |F5V              
14809|BD-15 1890                         |2.66      |     ~   |10.74    |10.29    |     ~   |     ~   |F0V              
14810|HD 59629                           |5.2888    |     ~   |8.13     |8.02     |     ~   |     ~   |A0V              
14811|HD 59711                           |27.5503   |     ~   |8.35     |7.71     |     ~   |     ~   |G2V              
14812|HD 59673                           |2.0511    |     ~   |9.63     |9.41     |     ~   |     ~   |A0V              
14813|HD 59811                           |6.7089    |     ~   |9.50     |8.92     |     ~   |     ~   |F6V              
14814|HD 61082                           |2.3328    |     ~   |10.70    |10.27    |     ~   |     ~   |F0V              
14815|HD 61611                           |14.7366   |     ~   |9.01     |8.51     |     ~   |     ~   |F5V              
14816|HD 60513                           |17.9405   |     ~   |7.32     |6.72     |     ~   |     ~   |G2V              
14817|HD 60162                           |16.628    |     ~   |9.45     |8.88     |     ~   |     ~   |G1V              
14818|HD 60190                           |3.0909    |     ~   |8.62     |8.27     |     ~   |     ~   |A8V              
14819|HD 61486                           |3.1588    |     ~   |9.12     |9.03     |     ~   |     ~   |A0V              
14820|HD 61613                           |1.7195    |     ~   |10.77    |10.39    |     ~   |     ~   |F3V              
14821|HD 61956                           |4.1122    |     ~   |11.77    |11.30    |     ~   |     ~   |A9V              
14822|HD 60120                           |2.1       |     ~   |9.89     |9.78     |     ~   |     ~   |A0V              
14823|HD 60449                           |2.413     |     ~   |10.54    |10.05    |     ~   |     ~   |F0V              
14824|HD 60661                           |16.202    |     ~   |9.31     |8.78     |     ~   |     ~   |G2V              
14825|HD 60700                           |17.3941   |     ~   |7.89     |7.29     |     ~   |     ~   |G2V              
14826|HD 60721                           |5.6336    |     ~   |9.13     |8.66     |     ~   |     ~   |F2V              
14827|HD 60808                           |2.5325    |     ~   |10.22    |10.01    |     ~   |     ~   |A1V              
14828|HD 60946                           |6.551     |     ~   |8.82     |8.39     |     ~   |     ~   |F3V              
14829|HD 61670                           |2.16      |     ~   |10.20    |9.64     |     ~   |     ~   |F5V              
14830|HD 59589                           |0.9205    |11.94    |10.35    |9.43     |9.22     |     ~   |K1V              
14831|HD 59649                           |5.1975    |     ~   |10.76    |10.00    |     ~   |     ~   |G6V              
14832|HD 59860                           |2.6401    |     ~   |10.19    |9.83     |     ~   |     ~   |A9V              
14833|HD 60012                           |1.7993    |     ~   |10.03    |9.94     |     ~   |     ~   |A0V              
14834|HD 59737                           |5.9409    |     ~   |7.44     |7.36     |     ~   |     ~   |A0V              
14835|HD 59772                           |1.4199    |     ~   |10.31    |10.03    |     ~   |     ~   |A9V              
14836|HD 60145                           |21.1308   |     ~   |10.34    |9.46     |     ~   |     ~   |K2V              
14837|HD 60192                           |2.4559    |     ~   |9.92     |9.86     |     ~   |     ~   |A1V              
14838|HD 60722                           |5.2833    |     ~   |9.08     |8.56     |     ~   |     ~   |F5V              
14839|HD 61020                           |2.0988    |     ~   |9.49     |9.22     |     ~   |     ~   |A5V              
14840|HD 61101                           |6.0779    |     ~   |10.08    |9.55     |     ~   |     ~   |F6V              
14841|HD 61406                           |2.408     |     ~   |9.79     |9.73     |     ~   |     ~   |A0V              
14842|HD 61616                           |6.452     |     ~   |10.19    |9.68     |     ~   |     ~   |F8V              
14843|HD 61633                           |0.7457    |     ~   |10.64    |10.60    |     ~   |     ~   |A1V              
14844|HD 61869                           |6.5508    |     ~   |10.43    |9.88     |     ~   |     ~   |G3V              
14845|HD 60682                           |6.1684    |     ~   |9.05     |8.73     |     ~   |     ~   |F0V              
14846|HD 61021                           |2.0990    |     ~   |8.67     |8.57     |     ~   |     ~   |A1V              
14847|HD 61185                           |8.8366    |     ~   |10.11    |9.52     |     ~   |     ~   |G3V              
14848|HD 61617                           |0.6938    |     ~   |9.33     |9.28     |     ~   |     ~   |A0V              
14849|HD 61705                           |5.1492    |     ~   |9.37     |9.07     |     ~   |     ~   |A9V              
14850|HD 62003                           |2.1288    |     ~   |9.75     |9.49     |     ~   |     ~   |F0V              
14851|HD 61117                           |4.2248    |     ~   |10.43    |10.05    |     ~   |     ~   |F5V              
14852|HD 60786                           |2.7121    |     ~   |8.72     |8.65     |     ~   |     ~   |A0V              
14853|V* TY Pup                          |4.5651    |     ~   |8.99     |8.60     |     ~   |     ~   |F3V              
14854|HD 62001                           |2.2652    |     ~   |8.26     |8.21     |     ~   |     ~   |A0V              
14855|HD 59754                           |5.1263    |     ~   |9.30     |9.00     |     ~   |     ~   |F0V              
14856|HD 59911                           |2.512     |     ~   |9.53     |9.10     |     ~   |     ~   |F3V              
14857|HD 59938                           |8.0369    |     ~   |8.88     |8.57     |     ~   |     ~   |F0V              
14858|HD 59702                           |5.701     |     ~   |8.97     |8.73     |     ~   |     ~   |A8V              
14859|HD 59966                           |4.5069    |     ~   |10.04    |9.60     |     ~   |     ~   |F3V              
14860|HD 61891                           |3.9486    |     ~   |9.30     |8.99     |     ~   |     ~   |F0V              
14861|HD 61940                           |5.4726    |     ~   |8.30     |8.14     |     ~   |     ~   |A2V              
14862|HD 60809                           |4.6179    |     ~   |8.45     |8.36     |     ~   |     ~   |A0V              
14863|HD 60165                           |6.5117    |     ~   |9.01     |8.71     |     ~   |     ~   |A9V              
14864|HD 60368                           |22.8627   |9.15     |8.99     |8.31     |     ~   |     ~   |G3V              
14865|HD 60628                           |2.2783    |     ~   |10.12    |10.06    |     ~   |     ~   |A2V              
14866|HD 60642                           |1.4368    |     ~   |9.75     |9.78     |     ~   |     ~   |A0V              
14867|HD 61023                           |      ~   |     ~   |10.19    |9.63     |9.82     |     ~   |F7V              
14868|HD 61069                           |2.0409    |     ~   |9.76     |9.51     |     ~   |     ~   |A9V              
14869|HD 61960                           |6.1791    |     ~   |9.35     |8.86     |     ~   |     ~   |F6V              
14870|CD-23 5729                         |0.9253    |     ~   |11.51    |11.28    |     ~   |     ~   |A3V              
14871|CD-22 4906                         |0.9281    |     ~   |11.75    |11.63    |     ~   |     ~   |A0V              
14872|HD 60094                           |7.5136    |     ~   |8.20     |7.93     |     ~   |     ~   |A9V              
14873|HD 61003                           |6.5833    |     ~   |9.24     |8.89     |     ~   |     ~   |A9V              
14874|CD-23 5794                         |1.3217    |     ~   |10.45    |10.14    |     ~   |     ~   |A7V              
14875|HD 61491                           |12.8415   |     ~   |9.88     |9.28     |     ~   |     ~   |G3V              
14876|CD-23 5939                         |0.9783    |     ~   |11.1     |11.1     |     ~   |     ~   |A0V              
14877|HD 60147                           |      ~   |     ~   |10.18    |9.65     |9.52     |     ~   |K0V              
14878|HD 62083                           |14.889    |9.13     |9.20     |8.65     |     ~   |     ~   |F6V              
14879|HD 60124                           |3.4308    |9.03     |9.02     |8.62     |     ~   |     ~   |F2V              
14880|HD 60246                           |6.8922    |     ~   |9.06     |8.49     |     ~   |     ~   |F8V              
14881|CD-24 5607                         |      ~   |     ~   |11.22    |11.39    |     ~   |     ~   |A0V              
14882|HD 61160                           |6.3123    |     ~   |7.68     |7.45     |     ~   |     ~   |A7V              
14883|HD 61370                           |0.9873    |     ~   |10.30    |10.10    |     ~   |     ~   |A1V              
14884|HD 62030                           |7.9847    |     ~   |9.26     |8.80     |     ~   |     ~   |F5V              
14885|HD 60683                           |22.3829   |     ~   |8.61     |7.96     |     ~   |     ~   |G2V              
14886|HD 60764                           |8.363     |     ~   |9.33     |8.99     |     ~   |     ~   |F3V              
14887|HD 60790                           |2.5191    |     ~   |9.07     |9.05     |     ~   |     ~   |A0V              
14888|HD 60834                           |0.606     |     ~   |8.40     |8.09     |     ~   |     ~   |A9V              
14889|IDS 07320-2514 AB                  |      ~   |     ~   |8.8      |9.7      |     ~   |     ~   |A0V              
14890|HD 61189                           |1.5681    |     ~   |8.88     |8.77     |     ~   |     ~   |A2V              
14891|CD-25 4814                         |0.8159    |     ~   |10.64    |10.4     |     ~   |     ~   |A7V              
14892|HD 60247                           |5.4739    |     ~   |9.22     |8.73     |     ~   |     ~   |F5V              
14893|HD 61848                           |2.0603    |     ~   |9.79     |9.71     |     ~   |     ~   |A0V              
14894|* n Pup B                          |32.7919   |     ~   |6.248    |5.795    |6.57     |8.79     |F6V              
14895|* n Pup A                          |32.7467   |     ~   |6.200    |5.770    |6.55     |8.79     |F5V              
14896|HD 61239                           |1.9014    |     ~   |9.80     |9.49     |     ~   |     ~   |A9V              
14897|TYC 6543-2340-1                    |0.9826    |     ~   |12.06    |11.96    |     ~   |     ~   |A0V              
14898|CD-23 5827                         |2.057     |     ~   |10.14    |9.81     |     ~   |     ~   |F0V              
14899|GSC 06539-03667                    |1.0832    |     ~   |12.63    |12.46    |     ~   |     ~   |A2V              
14900|CD-25 4751                         |      ~   |     ~   |11.5     |11.0     |     ~   |     ~   |G2V              
14901|HD 59755                           |8.1396    |     ~   |9.08     |8.68     |     ~   |     ~   |F3V              
14902|HD 59861                           |7.9683    |6.7      |9.30     |8.82     |     ~   |     ~   |F5V              
14903|HD 60862                           |5.6217    |     ~   |6.71     |6.62     |     ~   |     ~   |A1V              
14904|CD-26 4676                         |0.5568    |     ~   |11.68    |11.44    |     ~   |     ~   |A2V              
14905|HD 61372                           |8.1913    |9.14     |9.13     |8.66     |     ~   |     ~   |F5V              
14906|HD 61446                           |      ~   |     ~   |7.82     |7.72     |     ~   |     ~   |A3V              
14907|CD-26 4697                         |1.1267    |     ~   |10.63    |10.51    |     ~   |     ~   |A3V              
14908|HD 61651                           |1.6418    |     ~   |9.30     |9.25     |     ~   |     ~   |A0V              
14909|HD 61652                           |2.3101    |     ~   |8.99     |8.79     |     ~   |     ~   |A5V              
14910|HD 61686                           |14.6593   |     ~   |9.21     |8.52     |     ~   |     ~   |G3V              
14911|HD 61986                           |17.8589   |     ~   |9.30     |8.66     |     ~   |     ~   |G5V              
14912|HD 60285                           |6.6075    |     ~   |9.63     |9.21     |     ~   |     ~   |F2V              
14913|HD 60880                           |3.2592    |8.20     |8.31     |8.35     |     ~   |     ~   |A0V              
14914|HD 61084                           |5.6496    |9.24     |9.22     |8.85     |     ~   |     ~   |F2V              
14915|HD 60644                           |1.6912    |     ~   |9.48     |9.49     |     ~   |     ~   |A0V              
14916|HD 60667                           |2.416     |     ~   |9.26     |9.20     |     ~   |     ~   |A1V              
14917|HD 60766                           |14.3428   |     ~   |8.24     |7.83     |     ~   |     ~   |F2V              
14918|HD 61240                           |      ~   |     ~   |9.76     |9.71     |     ~   |     ~   |A0V              
14919|HD 60629                           |9.1364    |     ~   |6.64     |6.65     |     ~   |     ~   |A0V              
14920|CD-25 4732                         |1.7774    |     ~   |10.59    |10.34    |     ~   |     ~   |A7V              
14921|CD-25 4734                         |1.5392    |     ~   |10.70    |10.63    |     ~   |     ~   |A2V              
14922|TYC 6543-3321-1                    |0.6321    |     ~   |12.64    |12.19    |     ~   |     ~   |A2V              
14923|TYC 6543-3227-1                    |0.9684    |     ~   |12.37    |12.26    |     ~   |     ~   |A2V              
14924|CPD-26 2359                        |0.8422    |     ~   |11.42    |11.38    |     ~   |     ~   |A0V              
14925|CPD-26 2371                        |1.0935    |     ~   |11.53    |11.45    |     ~   |     ~   |A0V              
14926|HD 60015                           |6.209     |     ~   |8.79     |8.46     |     ~   |     ~   |F0V              
14927|HD 60017                           |4.6844    |     ~   |8.95     |8.53     |     ~   |     ~   |F3V              
14928|HD 59740                           |5.8515    |     ~   |9.74     |9.34     |     ~   |     ~   |F0V              
14929|HD 60926                           |5.2993    |     ~   |9.78     |9.35     |     ~   |     ~   |F2V              
14930|HD 61352                           |1.0333    |     ~   |10.36    |10.27    |     ~   |     ~   |A0V              
14931|HD 61707                           |2.6952    |     ~   |8.59     |8.46     |     ~   |     ~   |A0V              
14932|HD 60956                           |1.8804    |     ~   |8.62     |8.60     |     ~   |     ~   |A0V              
14933|HD 61004                           |1.7216    |     ~   |8.69     |8.59     |     ~   |     ~   |A2V              
14934|HD 61137                           |2.552     |     ~   |8.97     |9.00     |     ~   |     ~   |A0V              
14935|HD 61849                           |1.8668    |     ~   |10.30    |10.22    |     ~   |     ~   |A1V              
14936|HD 61943                           |1.801     |     ~   |7.62     |7.77     |     ~   |     ~   |A0V              
14937|HD 61988                           |      ~   |9.38     |10.07    |9.87     |9.89     |     ~   |A0V              
14938|HD 62006                           |1.4379    |10.34    |10.22    |10.02    |     ~   |     ~   |A9V              
14939|HD 61638                           |2.0052    |     ~   |8.55     |8.52     |     ~   |     ~   |A0V              
14940|HD 60556                           |9.115     |     ~   |8.36     |8.01     |     ~   |     ~   |F0V              
14941|HD 61353A                          |1.5062    |     ~   |9.43     |9.44     |9.881    |     ~   |A0V              
14942|HD 61494                           |3.7686    |     ~   |9.97     |9.76     |     ~   |     ~   |A9V              
14943|HD 61594                           |2.3726    |     ~   |8.36     |8.36     |     ~   |     ~   |A0V              
14944|HD 61593                           |2.358     |     ~   |8.57     |8.60     |     ~   |     ~   |A0V              
14945|HD 61779                           |1.4378    |     ~   |9.48     |9.45     |     ~   |     ~   |A0V              
14946|HD 61430                           |10.7349   |     ~   |8.49     |8.06     |     ~   |     ~   |F3V              
14947|HD 61673                           |2.357     |     ~   |9.59     |9.47     |     ~   |     ~   |A3V              
14948|HD 61595                           |15.4858   |     ~   |8.83     |8.30     |     ~   |     ~   |F8V              
14949|HD 61005                           |27.4344   |     ~   |8.96     |8.22     |     ~   |     ~   |G8Vk             
14950|HD 61431                           |7.8831    |     ~   |7.08     |6.72     |     ~   |     ~   |F2V              
14951|HD 61923                           |2.7964    |     ~   |9.58     |9.42     |     ~   |     ~   |A0V              
14952|HD 60370                           |7.4623    |     ~   |9.68     |9.25     |     ~   |     ~   |F6V              
14953|HD 60497                           |1.2559    |     ~   |9.97     |9.93     |     ~   |     ~   |A1V              
14954|HD 60927                           |1.4555    |     ~   |9.22     |9.07     |     ~   |     ~   |A2V              
14955|HD 60976                           |1.9654    |     ~   |9.76     |9.76     |     ~   |     ~   |A0V              
14956|HD 61051                           |19.0911   |     ~   |9.72     |8.93     |     ~   |     ~   |G8V              
14957|HD 61539                           |13.5718   |     ~   |9.00     |8.50     |     ~   |     ~   |F7V              
14958|HD 61876                           |2.4547    |     ~   |8.86     |8.75     |     ~   |     ~   |A1V              
14959|HD 60166                           |7.3083    |     ~   |9.38     |9.01     |     ~   |     ~   |F3V              
14960|HD 60452                           |2.9663    |     ~   |8.66     |8.54     |     ~   |     ~   |A3V              
14961|HD 61989                           |16.6591   |     ~   |7.85     |7.32     |     ~   |     ~   |F7V              
14962|HD 60837                           |11.5645   |     ~   |9.50     |8.56     |     ~   |     ~   |K0V              
14963|HD 59942                           |2.5551    |     ~   |10.52    |10.15    |     ~   |     ~   |A9V              
14964|HD 59818                           |2.7244    |     ~   |10.44    |10.31    |     ~   |     ~   |A2V              
14965|IDS 07266-3638 AB                  |      ~   |     ~   |10.8     |10.0     |     ~   |     ~   |F3V              
14966|HD 60126                           |4.9516    |     ~   |9.11     |8.94     |     ~   |     ~   |A3V              
14967|HD 60395                           |1.3393    |     ~   |9.96     |9.93     |     ~   |     ~   |A0V              
14968|HD 60516                           |2.0979    |     ~   |9.38     |9.12     |     ~   |     ~   |A7V              
14969|HD 61074                           |2.3256    |     ~   |10.26    |10.11    |     ~   |     ~   |A0V              
14970|CD-34 3746                         |0.2884    |9.8      |10.44    |10.19    |10.23    |     ~   |O9V              
14971|HD 61516                           |5.5945    |     ~   |7.92     |7.85     |     ~   |     ~   |A0V              
14972|HD 61007                           |9.18      |     ~   |10.19    |9.62     |     ~   |     ~   |G0V              
14973|HD 61212                           |      ~   |     ~   |9.69     |9.60     |     ~   |     ~   |A2V              
14974|HD 61471                           |5.3607    |     ~   |8.73     |8.54     |     ~   |     ~   |A3V              
14975|HD 61800                           |3.5476    |     ~   |9.77     |9.47     |     ~   |     ~   |F0V              
14976|HD 60465                           |1.9381    |     ~   |9.78     |9.71     |     ~   |     ~   |A1V              
14977|HD 60558                           |0.6125    |     ~   |11.75    |10.04    |     ~   |     ~   |G3V              
14978|HD 61104                           |2.6584    |     ~   |9.81     |9.56     |     ~   |     ~   |A5V              
14979|HD 61331                           |1.6471    |     ~   |9.79     |9.71     |     ~   |     ~   |A0V              
14980|HD 61990                           |3.4769    |     ~   |8.35     |8.30     |     ~   |     ~   |A0V              
14981|HD 59943                           |7.3056    |     ~   |10.13    |9.57     |     ~   |     ~   |F7V              
14982|HD 59967                           |45.9738   |7.386    |7.274    |6.635    |6.28     |5.945    |G3V              
14983|HD 60019                           |5.1914    |     ~   |10.22    |9.74     |     ~   |     ~   |F5V              
14984|HD 60127                           |10.6342   |     ~   |9.72     |9.17     |     ~   |     ~   |G0V              
14985|HD 60223                           |2.864     |     ~   |9.36     |9.26     |     ~   |     ~   |A0V              
14986|HD 59842                           |10.1314   |     ~   |9.06     |8.47     |     ~   |     ~   |F8V              
14987|HD 59990                           |3.6678    |     ~   |10.04    |9.40     |     ~   |     ~   |F7V              
14988|HD 60811                           |2.5969    |     ~   |9.83     |9.57     |     ~   |     ~   |A5V              
14989|HD 61028                           |4.7032    |     ~   |9.63     |9.10     |     ~   |     ~   |F7V              
14990|HD 61452                           |4.8231    |     ~   |9.46     |8.98     |     ~   |     ~   |F7V              
14991|HD 62131                           |5.6233    |     ~   |9.91     |9.50     |     ~   |     ~   |F2V              
14992|HD 60330                           |5.4293    |     ~   |8.77     |8.57     |     ~   |     ~   |A3V              
14993|HD 60957                           |3.9028    |     ~   |8.69     |8.58     |     ~   |     ~   |A0V              
14994|HD 61376                           |4.672     |     ~   |9.30     |8.92     |     ~   |     ~   |F5V              
14995|HD 61621                           |5.2109    |     ~   |8.132    |8.072    |     ~   |     ~   |A0V              
14996|HD 62086                           |3.5892    |     ~   |9.51     |9.19     |     ~   |     ~   |F0V              
14997|HD 60248                           |3.815     |     ~   |10.12    |9.83     |     ~   |     ~   |A9V              
14998|HD 60706                           |2.3317    |     ~   |10.32    |10.11    |     ~   |     ~   |A0V              
14999|HD 59916                           |2.177     |     ~   |10.14    |10.03    |     ~   |     ~   |A0V              
15000|HD 59918                           |3.1457    |     ~   |8.54     |8.29     |     ~   |     ~   |A3V              
15001|HD 60398                           |      ~   |     ~   |9.82     |9.69     |     ~   |     ~   |A0V              
15002|HD 60979                           |4.0008    |     ~   |9.36     |9.16     |     ~   |     ~   |A4V              
15003|HD 61192                           |9.1714    |     ~   |7.67     |7.48     |     ~   |     ~   |A3V              
15004|HD 60730                           |3.3393    |     ~   |9.36     |9.16     |     ~   |     ~   |A2V              
15005|HD 60791                           |3.8942    |     ~   |7.60     |7.53     |     ~   |     ~   |A1V              
15006|HD 61762                           |7.5856    |     ~   |9.05     |8.70     |     ~   |     ~   |F2V              
15007|HD 61596                           |2.9604    |     ~   |9.78     |9.65     |     ~   |     ~   |A0V              
15008|HD 60480                           |3.9644    |     ~   |10.58    |10.27    |     ~   |     ~   |F0V              
15009|HD 60128                           |12.4536   |     ~   |10.28    |9.58     |     ~   |     ~   |G5V              
15010|HD 62301                           |29.3133   |7.220    |7.270    |     ~   |6.4      |     ~   |F8V              
15011|G 90-18                            |26.094    |     ~   |11.64    |     ~   |9.975    |     ~   |K6V              
15012|HD 61859                           |15.4317   |6.530    |6.500    |6.060    |     ~   |     ~   |F7V              
15013|2MASS J07414439+3335493            |1.6346    |     ~   |     ~   |     ~   |     ~   |     ~   |M2V              
15014|HD 63433                           |44.6848   |     ~   |7.59     |6.91     |     ~   |     ~   |G5V              
15015|Wolf 1421                          |68.0334   |14.108   |12.957   |11.418   |10.437   |9.304    |M1.5V            
15016|TYC 1373-1038-1                    |6.3981    |     ~   |10.97    |10.55    |     ~   |     ~   |G0V              
15017|TYC 1373-1551-1                    |6.3982    |     ~   |10.93    |10.40    |     ~   |     ~   |G2V              
15018|TYC 1912-808-1                     |2.2515    |     ~   |11.25    |10.79    |     ~   |     ~   |F7V              
15019|BD+18 1719                         |31.2816   |     ~   |12.72    |     ~   |10.850   |     ~   |M1.5V            
15020|* 79 Gem                           |7.3665    |6.520    |6.530    |6.540    |     ~   |     ~   |A1V              
15021|HD 62161                           |14.0396   |     ~   |8.41     |7.95     |     ~   |     ~   |F3V              
15022|HD 62180                           |3.3089    |     ~   |9.58     |9.22     |     ~   |     ~   |F2V              
15023|HD 62384                           |4.65      |     ~   |9.73     |9.40     |     ~   |     ~   |F0V              
15024|HD 62287                           |2.437     |     ~   |8.10     |8.06     |     ~   |     ~   |A0V              
15025|HD 62323                           |17.5478   |     ~   |7.534    |7.021    |     ~   |     ~   |F8V              
15026|HD 62602                           |2.9588    |     ~   |9.21     |9.18     |     ~   |     ~   |A0V              
15027|HD 63022                           |5.0874    |     ~   |9.10     |8.55     |     ~   |     ~   |F7V              
15028|HD 63591                           |1.7445    |     ~   |9.34     |9.34     |     ~   |     ~   |A0V              
15029|HD 62421                           |5.3485    |     ~   |9.22     |8.96     |     ~   |     ~   |A9V              
15030|HD 64022                           |2.4215    |     ~   |9.70     |9.53     |     ~   |     ~   |A1V              
15031|HD 63226                           |8.4964    |     ~   |9.17     |8.69     |     ~   |     ~   |F5V              
15032|G 50-1                             |36.0872   |     ~   |14.0     |     ~   |12.308   |     ~   |M3.0V            
15033|HD 62215                           |1.541     |     ~   |9.68     |9.68     |     ~   |     ~   |A0V              
15034|HD 62232                           |1.5877    |     ~   |9.36     |9.25     |     ~   |     ~   |A0V              
15035|BD+02 1766                         |37.5204   |12.872   |11.551   |10.170   |9.324    |8.576    |K7V              
15036|BD+00 2080                         |3.3378    |     ~   |9.31     |9.27     |     ~   |     ~   |A2V              
15037|BD+00 2102                         |3.2888    |     ~   |10.23    |10.05    |     ~   |     ~   |A0V              
15038|HD 63957                           |2.1484    |     ~   |8.33     |8.19     |     ~   |     ~   |A2V              
15039|BD+00 2111                         |1.7991    |     ~   |10.37    |10.15    |     ~   |     ~   |A8V              
15040|HD 63776                           |16.4674   |     ~   |8.72     |8.22     |     ~   |     ~   |F7V              
15041|TYC 183-266-1                      |0.92      |     ~   |11.84    |12.10    |     ~   |     ~   |A0VCr            
15042|HD 62325                           |3.5049    |     ~   |9.25     |9.15     |     ~   |     ~   |A1V              
15043|BD-01 1818                         |4.0229    |     ~   |9.58     |9.29     |     ~   |     ~   |F1V              
15044|HD 63390                           |3.5529    |     ~   |8.81     |8.75     |     ~   |     ~   |A0V              
15045|BD+00 2100                         |1.1508    |     ~   |10.13    |10.01    |     ~   |     ~   |A1V              
15046|BD+00 2101                         |2.4532    |     ~   |10.62    |10.35    |     ~   |     ~   |F2V              
15047|BD+00 2105                         |2.888     |     ~   |10.51    |10.29    |     ~   |     ~   |A7V              
